Karang,village,-7.4005046,110.3429031
Ngandong,village,-7.4004727,110.3398669
Durensawit,village,-7.3956423,110.3439438
Puntingan,village,-7.400877,110.3552091
Trembel,village,-7.4034091,110.3487289
Klesem,village,-7.3984724,110.3481817
Ngadisono,village,-7.3930569,110.3453493
Selomrah,village,-7.3941953,110.3490937
Kalisat,village,-7.3927417,110.3537417
Mantren Wetan,village,-7.4015683,110.3765905
Babadan,village,-7.3976,110.359211
Mantren Kulon,village,-7.3997917,110.3707874
Mangli,village,-7.4000364,110.3656483
Kembangsari,village,-7.4018452,110.3633845
Kragon,village,-7.4049199,110.3800142
Kragon,village,-7.4074308,110.3885114
banaran,village,-7.4057711,110.3855073
Sowanan,village,-7.4072234,110.400356
Kuncen,village,-7.4080745,110.3983122
Klabaran,village,-7.40725,110.394643
Babrik,village,-7.4119791,110.3928137
Ledosewu,village,-7.411612,110.3956622
Tawangsari,village,-7.4151549,110.393554
Pendokan,village,-7.4059732,110.3614855
Kenanggan,village,-7.4081968,110.3603053
Soromayan,village,-7.4107928,110.3582346
Soromayan,village,-7.4110907,110.3628856
Madyogondo,village,-7.4057285,110.3676492
Sidan,village,-7.4092501,110.377163
Bandungrejo,village,-7.4170486,110.3670564
Noyogaten,village,-7.4140005,110.3822619
Bakalan,village,-7.414075,110.3777236
Tayeman,village,-7.4112184,110.4156554
Cuntel,village,-7.4183679,110.4178333
Deles,village,-7.4137505,110.412147
Pasengan Ngisor,village,-7.4172933,110.3870791
Derpowangsan,village,-7.4216021,110.3915772
Pasengan Duwur,village,-7.4191977,110.3964561
Klimahan,village,-7.4171949,110.4026869
Jogonayan,village,-7.4182296,110.4115355
Gedaman,village,-7.4242592,110.4135659
Burunan,village,-7.4254986,110.417195
Genikan,village,-7.4274535,110.4120666
Wonolalis,village,-7.4290972,110.4119646
Kesingan Ngisor,village,-7.4334963,110.4072654
Kesingan Duwur,village,-7.4338102,110.4102159
Sembungan,village,-7.4254907,110.3937632
Babadan,village,-7.4284536,110.3919661
Kenangan,village,-7.4325761,110.3891766
Jarakan,village,-7.4291611,110.3877658
Gatran,village,-7.4261955,110.3871489
Gejayan,village,-7.4227299,110.3873312
Wates,village,-7.4207457,110.384075
Wonolelo,village,-7.420751,110.3748536
Penokan,village,-7.4233788,110.3775841
Bujed,village,-7.4270439,110.3777504
Pesantren,village,-7.4272168,110.3730029
Gondangsari,village,-7.4304111,110.3812158
Gedongan,village,-7.4297089,110.3767633
Tegesan,village,-7.43689,110.371474
Cicen,village,-7.4346453,110.3710985
Noyitan,village,-7.4340283,110.3804219
Kintelan,village,-7.4383741,110.3772005
Kaponan,village,-7.4373156,110.3809154
Wekas,village,-7.4355124,110.3870817
Poglan B,village,-7.4354751,110.3920305
Poglan A,village,-7.4350921,110.3961289
Kewiran,village,-7.4405125,110.4006618
Kenalan,village,-7.4378528,110.4033011
Kragilan,village,-7.441571,110.3798962
Pangkatan,village,-7.4420816,110.3837478
Dalangan,village,-7.4412731,110.3904533
Brajan,village,-7.4431774,110.3922558
Mranggen,village,-7.4446774,110.3856683
Sewogaten,village,-7.4492094,110.3883719
Bongkotan,village,-7.4494434,110.3820848
Semampiran,village,-7.4527838,110.3902924
Sremben,village,-7.4626666,110.3984249
Sewobono,village,-7.4536907,110.3836138
Gratan,village,-7.4559433,110.3861511
Bangsal,village,-7.4604113,110.3760177
Ketundan,village,-7.4528848,110.3836835
Gerdu,village,-7.4646984,110.3928673
Kekokan,village,-7.4619432,110.3878677
Klebutan,village,-7.4653154,110.3869986
Kragilan,village,-7.4620815,110.3805399
Pujutan,village,-7.468177,110.3787804
Diwak,village,-7.4667196,110.3768599
Glondong Duwur,village,-7.4713364,110.3830397
Keditan,village,-7.4687355,110.3833294
Sobleman,village,-7.46856,110.399251
Garon Banyuroto,village,-7.4716316,110.3939054
Gratingan,village,-7.4695732,110.3929465
Kenayan Wetan,village,-7.4739746,110.3894502
Banyuroto,village,-7.4791445,110.3893161
Wonodadi,village,-7.4925729,110.3922839
Windusalam,village,-7.4927896,110.3954463
Panggungan,village,-7.4918376,110.397985
Pluntungan,village,-7.4951431,110.3984329
Windusabrang,village,-7.4952175,110.4042506
Candaran,village,-7.4766712,110.4032207
Wates,village,-7.4912419,110.4352784
Sanden,village,-7.4947282,110.4101354
Gratan,village,-7.4934385,110.4154059
Bangunrejo,village,-7.494925,110.418292
Jrakah,village,-7.4973556,110.4189759
Jurang Jero,village,-7.4946378,110.4244798
Jrakah Lor,village,-7.4982332,110.4342779
Kajor,village,-7.5013764,110.4280284
Patran,village,-7.4958345,110.4294151
Kajor,village,-7.4914187,110.4384877
Blumbunsari,village,-7.5027858,110.4574978
Ngablak,village,-7.5034134,110.4598582
Kentongan,village,-7.5049185,110.4615748
Kuncen,village,-7.5051844,110.4666173
Ngaglik,village,-7.4997755,110.4593324
Selo ngisor,village,-7.4943293,110.4641283
Selo Tengah,village,-7.4913802,110.462248
Selowangan,village,-7.4881544,110.4611081
Tompak,village,-7.493739,110.4763377
Gebyog,village,-7.4999111,110.4723171
Spandan Kulon,village,-7.5001425,110.4829895
Ngemplak,village,-7.4975896,110.4838371
Tarusari,village,-7.4946218,110.4863208
Monce,village,-7.4931114,110.4822975
Ngargosari,village,-7.490234,110.4825175
Gunungsari,village,-7.4888937,110.4813319
Tegalrejo,village,-7.4908137,110.4793203
Surodadi Wetan,village,-7.4889841,110.477094
Kalitengah Lor,village,-7.4893936,110.4729527
Kalitengah Kidul,village,-7.4902925,110.4707748
Surodadi Kulon,village,-7.4876544,110.4729903
Pasah,village,-7.4858993,110.4740417
Dayu Kidul,village,-7.4840005,110.4750395
Dayu Lor,village,-7.4824102,110.4748034
Pongangan,village,-7.4841069,110.4836601
Brajan,village,-7.4850908,110.4933214
Gondang,village,-7.4804316,110.4988897
Bodrosari,village,-7.4796125,110.4942763
Batursari,village,-7.4815113,110.495258
Gunungan Kidul,village,-7.4786126,110.4831129
Guwolelo,village,-7.4598768,110.4791889
Tanen,village,-7.4428237,110.4830177
Candisari,village,-7.4572891,110.4958092
Kembangkuning,village,-7.4541774,110.4890996
Wangan,village,-7.4542359,110.4862357
Bulurejo,village,-7.4520272,110.4841
Candilaras,village,-7.4540365,110.4788268
Candirejo,village,-7.4549646,110.4835206
Dukuh,village,-7.4639431,110.4854136
Lengkong,village,-7.469282,110.4806694
Tompak,village,-7.4649451,110.4782018
Suwanting,village,-7.4743363,110.3991866
Kembang,village,-7.4292887,110.3568238
Ngabean,village,-7.4320707,110.3551984
Munengwarangan,village,-7.433991,110.3579395
Jamusan,village,-7.4373847,110.3586343
Dadapan,village,-7.4441296,110.3570169
Dokerso,village,-7.447837,110.3628319
Compok Kulon,village,-7.4496243,110.3563088
Puluhan,village,-7.4515391,110.3581005
Ngepoh Lor,village,-7.4540072,110.3602195
Mejing,village,-7.4608422,110.3559011
Ngepoh Kidul,village,-7.4580497,110.3593075
Babakan,village,-7.4651239,110.3555256
Gejagan,village,-7.4636506,110.3500539
Semimpen,village,-7.4642676,110.3635508
Jurang,village,-7.4749001,110.3748241
Kroya,village,-7.4739719,110.3713694
Gandan,village,-7.471996,110.3735447
Sikendi,village,-7.4710306,110.3694195
Kenaran,village,-7.4741528,110.3653479
Dudan,village,-7.4741448,110.3579879
Dompyong,village,-7.4805805,110.3540075
Glondong Batur,village,-7.4792588,110.364621
Kenayang Kulon,village,-7.4868992,110.3696018
Suguweng,village,-7.4836814,110.3676975
Wulung,village,-7.4795593,110.3704333
Glondong Tengah,village,-7.4809422,110.3782815
Blumbang,village,-7.4755197,110.3820285
Tuwam Kulon,village,-7.4724002,110.5791736
Klumpit,village,-7.4742086,110.5769849
Bakalan,village,-7.4751394,110.5776286
Tuwam Tengah,village,-7.4747777,110.5836528
Tuwam Wetan,village,-7.4759,110.5894089
Togaten,village,-7.4790487,110.5955028
Gumukrejo,village,-7.4821974,110.5965543
Ngargosari,village,-7.4898138,110.5961788
Alasmalang,village,-7.4869205,110.5964363
Gudang,village,-7.4866332,110.5935073
Gading,village,-7.4829328,110.5922212
Genengsari,village,-7.4815805,110.5866837
Gumukrejo,village,-7.4910584,110.5886149
Dukuh,village,-7.4876012,110.5859756
Pendem,village,-7.4740171,110.5732512
Watutirang,village,-7.4777829,110.5780792
Berdug Wetan,village,-7.48274,110.5772424
Berdug Lor,village,-7.4807401,110.5735839
Berdug Kulon,village,-7.4818039,110.5731547
Berdug Kidul,village,-7.4840271,110.5730474
Plenyu,village,-7.4732725,110.5687344
Tompak,village,-7.4763228,110.5671868
Bulusari,village,-7.481623,110.5684447
Kenteng,village,-7.485261,110.5690455
Kenteng Wetan,village,-7.4882714,110.5691582
Kenteng Kulon,village,-7.4900984,110.5654702
Jumpang,village,-7.4860509,110.5552939
Wangan,village,-7.4868088,110.5576958
Dukuh,village,-7.4836761,110.5530328
Bunder,village,-7.4821709,110.5500823
Ngemplak,village,-7.4808146,110.5467457
Rakuning,village,-7.4791977,110.5608165
Geneng,village,-7.4793359,110.5579841
Grenjeng,village,-7.4799742,110.5545777
Kentengsari,village,-7.4790594,110.5148435
Sukorejo,village,-7.4825671,110.5144921
Sidorejo,village,-7.4833037,110.5107558
Sidomulyo,village,-7.4846972,110.5188239
Durensari,village,-7.4897819,110.5183947
Gempol,village,-7.4898457,110.5143928
Banjarejo Kulon,village,-7.4890798,110.5112922
Banjarejo Kulon,village,-7.4894096,110.5063891
Tempel,village,-7.473831,110.4910201
Salakan,village,-7.4783573,110.5071831
Mojo,village,-7.4781765,110.5032778
Dampit,village,-7.4805486,110.5081057
Mekoro Lor,village,-7.4834739,110.5059385
Mekoro Kidul,village,-7.4861546,110.5060887
Sidomulyo,village,-7.4904281,110.5002308
Tegalsari,village,-7.4853834,110.4986215
Senden,village,-7.4896489,110.4942119
Jeruk,village,-7.4809741,110.4886007
Muntuk,village,-7.4880174,110.4880871
Pulosari,village,-7.4659005,110.497334
Klangonkulon,village,-7.4671451,110.5044794
Sidomulyo,village,-7.4683579,110.4990238
Tonolayu,village,-7.4696769,110.4958481
Bulaksari,village,-7.4570284,110.4936325
Gondangsari,village,-7.4661877,110.4926884
Ngargosari,village,-7.4686983,110.4909503
Gatak,village,-7.4730491,110.5601728
Gunungsari,village,-7.4774318,110.5402279
tegalsari,village,-7.476283,110.5400669
Sidosari,village,-7.474666,110.5379534
Tegalrejo,village,-7.4764319,110.5360973
Karangtalun,village,-7.4871332,110.5396271
Bentar,village,-7.4847584,110.537307
Kasisono,village,-7.4875374,110.535754
Gunung Wijil,village,-7.4808997,110.5310869
Dukuhringgit,village,-7.4881757,110.5310279
Kebonsari Wetan,village,-7.4861865,110.5297351
Kebonsari Kulon,village,-7.4877821,110.5272219
Wates,village,-7.4803997,110.5235016
Bendo,village,-7.4812827,110.5177187
Bangunrejo,village,-7.4826336,110.5204815
Purwodadi,village,-7.4847877,110.5258191
Kembangkuning,village,-7.4898298,110.5237659
Grenjeng,village,-7.4814741,110.601983
Mojorejo,village,-7.4739427,110.6230223
Kalisat,village,-7.4728364,110.6164455
Kleben,village,-7.4752724,110.6199324
Tulakan,village,-7.4773361,110.6034958
Mukiran Dua,village,-7.4740331,110.6041878
Bulak,village,-7.4754851,110.6112528
Cabeyan,village,-7.4765808,110.6112742
Jolodriyan,village,-7.4758043,110.6148523
Jetis,village,-7.4768787,110.6183982
Bubakan,village,-7.4788998,110.6138921
Pager Dua,village,-7.4857716,110.6221962
Pager Tiga,village,-7.4820272,110.6230545
Pager Satu,village,-7.4888139,110.6228399
Ngablak,village,-7.4902446,110.6065321
tempel,village,-7.4878565,110.6024337
Grogol,village,-7.4871332,110.6001377
Karangkepoh,village,-7.4875374,110.6174755
Jojor,village,-7.4878565,110.6138921
Poten,village,-7.4845589,110.6147933
Semampir,village,-7.4601986,110.5595398
Tiris,village,-7.4577518,110.5564713
kasongan,village,-7.4597943,110.5550229
Kadirejo,village,-7.4592411,110.5519545
Giriharjo,village,-7.4563263,110.5485535
Ledoksari,village,-7.4588156,110.5491328
Getasari,village,-7.4574433,110.5442512
Kebonan,village,-7.4697088,110.5622434
Prigi,village,-7.4697301,110.5559778
Klarisan,village,-7.4693897,110.5511713
Bakalan,village,-7.4677728,110.5451631
Malangan,village,-7.4654537,110.5406141
Rejoso,village,-7.4627942,110.535078
Mrawun,village,-7.4659643,110.5314946
Ngablak,village,-7.4639857,110.5274176
Sendang,village,-7.4630708,110.5224824
Saweng,village,-7.4614538,110.5167961
Klangan Wetan,village,-7.4646878,110.5107879
Cengklik,village,-7.4612458,110.5822105
Prampongan,village,-7.4648793,110.5792594
Tlogosari,village,-7.4704641,110.5763358
Bulurejo,village,-7.4693525,110.5770546
Bogo,village,-7.4680068,110.5740666
Jenengan,village,-7.4629219,110.5739486
Sidorejo,village,-7.4620815,110.5712288
Rejomulyo,village,-7.4584061,110.5647969
Asrimulyo,village,-7.4564965,110.5660415
Banjarrejo,village,-7.457571,110.5630267
Gumukharjo,village,-7.4610496,110.567683
Beji,village,-7.4673473,110.5666422
Ledok,village,-7.4645283,110.5660629
Gumuk,village,-7.4578795,110.5863941
Sendang,village,-7.4577731,110.5924022
Kemiri,village,-7.4573688,110.606811
Pregolan,village,-7.4598262,110.6012455
Pereng,village,-7.4619219,110.6032276
Ngemplak,village,-7.4667888,110.6037962
Karang Tengah,village,-7.4702142,110.6017846
Payungan,village,-7.4707514,110.5946767
Randusari,village,-7.4706982,110.5891514
naggulan,village,-7.467326,110.5904496
Gandu,village,-7.4715013,110.6229097
Panggang,village,-7.4661984,110.6245029
Bejen,village,-7.470496,110.6135273
Bulusari,village,-7.4692195,110.6100511
Ngebluk,village,-7.4223468,110.6206298
Langon,village,-7.4284961,110.6261283
Tawang,village,-7.4324804,110.6221989
Tawang Dua,village,-7.4305813,110.6174969
Tawang Empat,village,-7.4379007,110.6223893
Tawang Tiga,village,-7.437922,110.6178403
Onto onto,village,-7.4414221,110.6121433
Cengklik,village,-7.4417838,110.6070149
Jetak,village,-7.4393156,110.6075513
Lempuyangan,village,-7.4402306,110.6038499
Gondang,village,-7.4248576,110.6112528
Ngasinan,village,-7.4280546,110.6035441
Sumber,village,-7.4325176,110.5989575
Bogo,village,-7.4349538,110.6001484
Kliwonan,village,-7.4386029,110.5527162
Sugihan,village,-7.4369752,110.5501628
rekesan,village,-7.4329963,110.5545455
kalikendel,village,-7.4317729,110.5491221
dukuhan,village,-7.4352411,110.5440259
Kalidadap,village,-7.4370283,110.5394876
Tegalsari,village,-7.4377784,110.5366337
Jetaksari,village,-7.4402465,110.5482906
Pulosari,village,-7.4395816,110.5436933
Jetak,village,-7.4408369,110.5531883
Putatan,village,-7.4263045,110.5497926
jembangan,village,-7.4233256,110.5464077
Margosuko,village,-7.4271237,110.5448735
Sruwen Tiga,village,-7.4272088,110.5417514
Krajansari,village,-7.4294643,110.5319023
Sruwen Dua,village,-7.4290919,110.5367303
Sruwen,village,-7.4263849,110.5391812
Mutuan,village,-7.4265386,110.5304539
Krakalmukti,village,-7.4244321,110.529778
Gudekerep,village,-7.4358581,110.5347669
Gudangsakti,village,-7.4321878,110.535121
Kalitelon,village,-7.4344325,110.5334365
Kalipucang,village,-7.438039,110.533694
Urutsewu,village,-7.4396561,110.5367732
pendem,village,-7.4427838,110.5419981
Tangkisan Kidul,village,-7.4443476,110.5344987
Tegalrejo,village,-7.4423051,110.6269383
tegalsari,village,-7.4448157,110.6230974
Dilem,village,-7.4424008,110.6216597
Kedung Puser,village,-7.4534966,110.623312
jangkrikan,village,-7.4495711,110.6178188
genting,village,-7.4544008,110.6154478
Gumuk,village,-7.4473051,110.609504
Rogomulyo,village,-7.4471562,110.6037104
Gegunung Lor,village,-7.4493689,110.5996656
Buyaran,village,-7.4445391,110.5506483
tegalrejo,village,-7.4452306,110.5438971
Gilingan,village,-7.4464221,110.5431139
Mekarsari,village,-7.4470391,110.5401528
Wonosari,village,-7.445837,110.5398416
Sambirejo,village,-7.4486216,110.547891
Karangnongko,village,-7.4513477,110.5459839
Nyamplung,village,-7.4496535,110.5440903
Kalitengah,village,-7.4504434,110.5411184
tegalsari,village,-7.4519859,110.5411506
Udorejan,village,-7.4520072,110.5474484
Tukangan,village,-7.4534221,110.5470407
Gondang,village,-7.4550604,110.5469334
Sendang,village,-7.4498264,110.5516326
Bendo,village,-7.4511402,110.5530006
Dukuhan,village,-7.4538583,110.5536282
Yagan,village,-7.4553051,110.553478
Kiringan Utara,village,-7.4508583,110.5898595
Kiringan Selatan,village,-7.4542253,110.5893981
Sidosari,village,-7.446603,110.5917048
Sidorejo,village,-7.4491243,110.5964041
banaran,village,-7.4445338,110.592547
Rejosari,village,-7.444071,110.5882287
ganggon,village,-7.4447944,110.5861258
gejayan,village,-7.4457306,110.5828857
Dewari,village,-7.4441668,110.5811047
Widuri,village,-7.442188,110.5800962
Kadipuro,village,-7.4443051,110.578444
Badran,village,-7.4440604,110.5750751
Ngunggen,village,-7.4439806,110.5671197
Brajan,village,-7.4451641,110.5676642
Sambeng,village,-7.447603,110.5651188
Ngabean,village,-7.4462625,110.5640566
Karanganyar,village,-7.4445604,110.5637026
Gatak,village,-7.4485551,110.5571687
Ngampel,village,-7.4501376,110.5607066
Candirejo,village,-7.4510285,110.5605805
Candirejo,village,-7.4508796,110.5572224
Brambang,village,-7.45322,110.5609774
Karanglo,village,-7.4503264,110.5712771
Krajan,village,-7.4565816,110.570333
Dimoro,village,-7.4568715,110.5754453
Asrirejo,village,-7.4581773,110.5711269
Karangboyo,village,-7.4588475,110.5751932
Karangnongko,village,-7.4596348,110.5798495
Tawangsari,village,-7.4577305,110.579946
Pentur Kidul,village,-7.4586454,110.5835616
Pentur Lor,village,-7.4570816,110.583744
Jetis,village,-7.4563263,110.5869734
Tawangsari,village,-7.4602198,110.5903744
Timpik,village,-7.4367517,110.5937219
Durenan,village,-7.4349645,110.5928957
Geneng,village,-7.4319856,110.5939686
Kalibaon,village,-7.4318207,110.589087
Kauman,village,-7.434773,110.5871987
Gedangan,village,-7.4326027,110.5816841
Karangsalam,village,-7.4306026,110.580976
Kerep,village,-7.4304536,110.5755472
Morosuko,village,-7.4334325,110.5757672
Jurug,village,-7.4358155,110.57868
Ngadirejo,village,-7.4361985,110.57338
Gumuk,village,-7.4341559,110.5711269
Medalan,village,-7.4366294,110.5714327
Gondangslamet,village,-7.4371347,110.5692923
Sarimulyo,village,-7.4361746,110.568139
Sidodad,village,-7.4374007,110.5647218
Morosebo,village,-7.4354219,110.5646735
Sidomulyo,village,-7.4344432,110.5633593
Margosari,village,-7.440805,110.5654058
Mlangkangsari,village,-7.4422199,110.5643034
Candi Merapi,village,-7.4414593,110.5614388
Kwagean,village,-7.438047,110.5597651
Meranggen,village,-7.4395922,110.5572116
Karangwuni,village,-7.4313899,110.560956
Gading,village,-7.4259854,110.5569863
beran,village,-7.4406242,110.5838513
Kurahan,village,-7.4431934,110.5878264
Suceng,village,-7.4430285,110.5838835
Ngampon,village,-7.441571,110.5882072
Suruhan,village,-7.4425604,110.5928743
Segunung Kidul,village,-7.4537944,110.5984425
Tanduk,village,-7.4661984,110.5536389
Ngluwar,village,-7.6553543,110.2840179
Dukun,village,-7.5532793,110.3364605
Tlatar,village,-7.5262557,110.3480972
Klegen,village,-7.4516455,110.5835938
Dawung,village,-7.4522891,110.5774301
Ngenden,village,-7.4506668,110.5772906
Godeg,village,-7.4552519,110.572865
Pentur,village,-7.4276025,110.4798245
Jombang,village,-7.4229746,110.5154979
Poncol,village,-7.4315175,110.5407429
Sruwen Tiga,village,-7.4276237,110.5402708
Durensawit,village,-7.4202191,110.5348849
Dukuh,village,-7.4111971,110.5390906
Gumuk,village,-7.4115588,110.5344987
Poncol,village,-7.4136228,110.5279112
Melambong,village,-7.4168465,110.5110776
Karang,village,-7.4162082,110.5083418
Dukuhrejo,village,-7.4177827,110.5045223
Margosari,village,-7.4188041,110.4974627
Kembang,village,-7.4165592,110.5013037
Ngadirojo,village,-7.4197642,110.50033
Rejosari,village,-7.4203694,110.4940952
Nganggrung,village,-7.4077606,110.5124724
Ngentak Lor,village,-7.4119525,110.5192208
Ngentak Kidul,village,-7.4141654,110.5169999
Ngadimo,village,-7.4111971,110.5087924
Sukorame,village,-7.4371773,110.4822922
Tengaran Kidul,village,-7.4225809,110.5187166
Tengaran Kulon,village,-7.4204638,110.5147576
Tempelsari,village,-7.4237299,110.5084061
Dedegan,village,-7.4208521,110.5048335
Margosuci,village,-7.4218468,110.5034816
Kadang,village,-7.4212151,110.5001932
Purwogondo,village,-7.4319644,110.4973555
Tumangsari,village,-7.4929199,110.5269885
Gajihan,village,-7.49192,110.538876
Candigatak,village,-7.4956085,110.5571016
Candirejo,village,-7.4931114,110.5505919
Candi Lor,village,-7.4918562,110.553317
Rejosari,village,-7.493473,110.5456352
Ngargorejo,village,-7.4927869,110.5919462
Jambean,village,-7.4941113,110.5868339
Kelopo Dampit,village,-7.4940474,110.5799353
Tegalsari,village,-7.4919094,110.5797744
Pitulasan,village,-7.4938772,110.5747318
Rejosari,village,-7.4925476,110.5753434
Sidorejo,village,-7.4910052,110.5725109
Bendosari,village,-7.4929093,110.5705798
Sidodadi,village,-7.4914307,110.598743
Puncang,village,-7.4930582,110.597949
Kebonbimo,village,-7.4943214,110.6057999
Dukuh,village,-7.4933028,110.6102979
Baturan,village,-7.4939198,110.6138384
Umbulrejo Wetan,village,-7.4941964,110.6209516
Sedalem,village,-7.4921966,110.6252646
Tlatar,village,-7.493356,110.6166065
Ngargosari,village,-7.4923888,110.5942409
Canggal,village,-7.4622836,110.6232476
Glagahombo,village,-7.4919306,110.4956925
Kemangen,village,-7.4920902,110.5022049
Dalemrejo,village,-7.4941857,110.512644
Ketapang Dua,village,-7.4081011,110.6010711
Karangasem,village,-7.4080053,110.6121755
Sarimulyo,village,-7.4108141,110.6098795
Ketapang,village,-7.4107503,110.6060171
Baran,village,-7.4127079,110.6071329
Kwangsang,village,-7.4134952,110.602498
Margomulyo,village,-7.4184742,110.6134414
Penoh,village,-7.4092395,110.6201362
Winong,village,-7.4180487,110.6239128
Krajan,village,-7.4150059,110.5806756
Pametan,village,-7.4083352,110.5849457
Deresan,village,-7.4182189,110.5870271
Dukuh,village,-7.4174529,110.569582
Ngaduman,village,-7.4087075,110.5572975
Karanggondang,village,-7.4108247,110.5525875
Talok,village,-7.4074308,110.5644858
Dalaman,village,-7.4090373,110.5743027
Tanubayu,village,-7.4225384,110.5688524
Ngepringan,village,-7.4200276,110.5775213
Miri,village,-7.4168146,110.575912
Kragoan,village,-7.4122397,110.5640673
Babadan,village,-7.4185168,110.5601191
Gumukrejo,village,-7.4166018,110.5489611
Kragilan,village,-7.4197935,110.5507421
Krajan,village,-7.4151868,110.5447662
Surodadi,village,-7.4720917,110.4894268
Gondangsari,village,-7.4043667,110.5392408
Kemetul,village,-7.3917056,110.5629516
Gumuk,village,-7.3936421,110.5565572
Sipenggung,village,-7.3891096,110.5597758
Blabangan,village,-7.376065,110.5469441
Kebonan,village,-7.3816191,110.550785
Tegalrejo,village,-7.3900033,110.5485964
Kaliwarak,village,-7.3931101,110.5508065
Gompyong,village,-7.3937591,110.5388653
Sendang,village,-7.3898224,110.5392516
Tegalrejo,village,-7.3881945,110.5469656
tegalsari,village,-7.3849388,110.548017
Gesangan,village,-7.378491,110.5433178
Boto,village,-7.3789591,110.5297994
Jombor,village,-7.3816404,110.5438971
Bakalan,village,-7.3854069,110.5379104
Ngelo,village,-7.381683,110.5334043
Cabean Wetan,village,-7.3871731,110.5312156
Kaligintung,village,-7.398515,110.522697
Kuncen,village,-7.3949614,110.5279541
rejosari,village,-7.4065371,110.5275678
Klerokrajan,village,-7.4059732,110.5183732
Cabean Kulon,village,-7.3870348,110.522182
Widilelo Wetan,village,-7.3844068,110.5183625
Widilelo Kulon,village,-7.3883435,110.5132663
Rekesari,village,-7.3928015,110.5131912
Pongge,village,-7.4050689,110.5095649
Butuh,village,-7.4037497,110.5013144
Banaran,village,-7.399696,110.5054986
Tluko,village,-7.4019196,110.5087709
Kaligandu,village,-7.399813,110.5127835
Gintungan,village,-7.3968127,110.5103373
Karangduren,village,-7.3932165,110.5173969
Cebongan,village,-7.3790868,110.5247783
Krajan Satu,village,-7.3779164,110.5181908
Krajan Dua,village,-7.3817681,110.5159592
Nobo Wetan,village,-7.3845557,110.5126119
Nobo Tengah,village,-7.3844919,110.5080521
Perumahan Tangsi,village,-7.3911524,110.5041575
Nobo Kulon,village,-7.3855559,110.4994368
Pamot,village,-7.378193,110.5003595
Gajihan,village,-7.3932697,110.483247
Patemon,village,-7.3932803,110.4978704
Jetis,village,-7.3904714,110.4964113
Kembang,village,-7.3864177,110.4940188
Kendal,village,-7.3841195,110.487324
Jetak Wetan,village,-7.3861411,110.4830217
Kikisan,village,-7.3923706,110.4625994
Jetak,village,-7.3869776,110.4847289
Gajian,village,-7.3878222,110.5533814
Ngasinan,village,-7.3838362,110.6055169
Ketanggi,village,-7.3808477,110.5963289
Parean,village,-7.3837045,110.6173897
Nglarangan,village,-7.3801295,110.6134629
Banjaran,village,-7.3774695,110.6084847
Malangan,village,-7.3811935,110.6092572
Karangtalun,village,-7.3809594,110.603807
Karanganyar,village,-7.382981,110.600245
Jetis,village,-7.3811297,110.5933571
Tambang,village,-7.3771716,110.5890441
Kauman,village,-7.379555,110.5872631
Klewongan,village,-7.3845025,110.575448
Krajan,village,-7.382864,110.5737555
Noloprayan,village,-7.3805924,110.5706763
Kalegan,village,-7.3818958,110.5784654
Kauman,village,-7.3787038,110.5727362
Dukuh,village,-7.3812361,110.5650544
Dompon,village,-7.3862155,110.5865335
babrikan,village,-7.3836194,110.5852246
Keletak,village,-7.387471,110.5682301
Dersam Kulon,village,-7.3878115,110.5786156
Ngemplak,village,-7.3861091,110.5939579
Kemasan,village,-7.3853644,110.600245
Plaur,village,-7.3915673,110.6076372
Krasasari,village,-7.3930463,110.6038606
Dersan Wetan,village,-7.3908332,110.5847955
Margosari,village,-7.3947911,110.5992794
Wonosari,village,-7.3952167,110.5921554
Semagu,village,-7.3968339,110.5872416
Petak,village,-7.401111,110.5995369
Blimbing,village,-7.4000896,110.5964148
Canggal,village,-7.4027495,110.5961358
Gludungan,village,-7.4045795,110.5865765
Ketangen,village,-7.4070159,110.5895269
Rejoso,village,-7.4070797,110.5946123
Sidoharjo,village,-7.4047923,110.6033778
Gedan,village,-7.4038134,110.6121325
Tlawongan,village,-7.4016855,110.6041288
Turunan,village,-7.4007918,110.6101799
Gumuk,village,-7.3966211,110.6095576
Ledok,village,-7.3950039,110.6066823
Koripan,village,-7.4014302,110.5728221
Ngabean,village,-7.398366,110.5743027
Krandon,village,-7.4052391,110.5734873
Kenteng,village,-7.3984166,110.5682999
Sukorejo,village,-7.4021111,110.5639171
Niten,village,-7.4058562,110.5573296
Kebonjeruk,village,-7.4004727,110.6274318
Muncar,village,-7.3763842,110.6175828
Pendem,village,-7.3767779,110.6253612
Ledok,village,-7.3775759,110.6235158
Galangan,village,-7.3910779,110.6254041
Kluwung,village,-7.3876838,110.6266808
Bulu,village,-7.3891521,110.6236768
Gentan,village,-7.3969829,110.6170893
Wates,village,-7.3924079,110.618248
Kebonjeruk,village,-7.3966425,110.6232154
Buban,village,-7.3786612,110.5517936
Jaten,village,-7.3747882,110.6132162
Krajan,village,-7.3723623,110.6119609
Ngaglik,village,-7.3735008,110.6159735
Sari,village,-7.3747882,110.6214666
Muncar,village,-7.374364,110.6209825
Gedong,village,-7.3697235,110.6228721
Kiarang,village,-7.361472,110.626198
Mesu,village,-7.3658505,110.6184625
Kasiran,village,-7.3864496,110.4100013
Dukuh,village,-7.3987065,110.4205155
Tanon,village,-7.3676806,110.4246783
Manggiharjo,village,-7.3643396,110.4453206
